"Gabrielse Lab","http://www.physics.harvard.edu/people/facpages/gabrielse.html","The Gabrielse research group enjoys a variety of atomic, optical, elementary particle, plasma and low temperature physics experiments. A one-electron quantum cyclotron has made it possible to measure the dimensionless electron magnetic moment 15 times more accurately than a measurement that stood for twenty years, and to determine the fine structure constant 20 times more accurately than does any independent method. A separate measurement, in collaboration with Prof. Doyle and Prof. DeMille (Yale), seeks a substantial improvement in measuring the electric dipole moment of the electron.  In addition, the most precise laser spectroscopy of helium fine structure intervals, stabilized by an iodine optical clock and an optical comb, provides a way to test two-electron QED. \n\nProfessor Gabrielse led the international TRAP team that developed the techniques to accumulate antiprotons at energies more than 1010 times lower than previously realized. This enabled the most stringent CPT test with baryons, made by comparing charge-to-mass ratios for a single antiproton and proton to an accuracy of 90 parts per trillion. The international ATRAP Collaboration, also led by Gabrielse, now uses these antiprotons to produce cold antihydrogen atoms, an important step towards comparing antihydrogen and hydrogen atoms via precise laser spectroscopy. Technological spin-offs include a patented solenoid design being used for nuclear magnetic resonance (NMR), magnetic resonance imaging (MRI) and ion cyclotron resonance (ICR), along with improved cell designs for ICR."
"Galison Lab","http://www.physics.harvard.edu/people/facpages/galison.html",""
"Georgi Lab","http://www.physics.harvard.edu/people/facpages/georgi.html","Howard Georgi has ongoing research programs in several areas of theoretical particle physics. The common elements in these areas are symmetries and quantum field theory. Georgi pioneered the subject of Grand Unified Theories, both without (with Sheldon Glashow) and with supersymmetry (with Savas Dimopoulos), invented the modern QCD quark model (with Glashow and Alvaro De Rujula), the chiral quark model (with former student Aneesh Manohar), and the Heavy Quark Effective Theory. The most important issue in particle physics today is the question of what causes the spontaneous breaking of the SU(2) x U(1) symmetry of the electroweak interactions. \n\nGeorgi (who with former student David Kaplan showed how one could build composite Higgs bosons) studies the possibility of strong coupling models and attempts to find new mechanisms of symmetry breaking. He also studies QCD, the formalism of effective field theories, the strong CP problem, and the flavor puzzle. \n\nRecently, Georgi has been exploring the properties of theories in which a scale-invariant sector of the world is weakly coupled to the standard model. In the scale invariant sector, energy and momentum is not bundled in particles, so Georgi dubbed this strange situation \'unparticle physics.\' \n\nIn addition, Georgi is interested in increasing the participation of women and minorities in science and is on a number of local and national committees that attempt to address this important issue."
"Glauber Lab","http://www.physics.harvard.edu/people/facpages/glauber.html","Roy Glauber\'s recent research has dealt with problems in a number of areas of quantum optics, a field which, broadly speaking, studies the quantum electrodynamical interactions of light and matter. He is also continuing work on several topics in high- energy collision theory, including the analysis of hadron collisions, and the statistical correlation of particles produced in high-energy reactions. \n\nSpecific topics of his current research include: the quantum mechanical behavior of trapped wave packets; interactions of light with trapped ions; atom counting-the statistical properties of free atom beams and their measurement; algebraic methods for dealing with fermion statistics; coherence and correlations of bosonic atoms near the Bose-Einstein condensation; the theory of continuously monitored photon counting-and its reaction on quantum sources; the fundamental nature of \"quantum jumps\"; resonant transport of particles produced multiply in high-energy collisions; the multiple diffraction model of proton-proton and proton-antiproton scattering."
"Golovchenko Lab","http://www.physics.harvard.edu/people/facpages/golovchenko.html","Jene Golovchenko\'s research focuses on revealing and understanding the basic physics involved when various forms of radiation interact with atomic and condensed matter systems. He performs experiments where highly controlled electron, positron, atom, x-ray, ion and laser beams are used to reveal new phenomena connected with the radiation-matters system. Such experiments lead to the development of new probes to study matter and new techniques to modify and transform it into new forms. More recently Professor Golovchenko has applied these and other methods to the biophysics of polymers like DNA. \n\nStudents in Professor Golovchenko\'s group get a broad exposure to the most advanced experimental tools and methods as well as the opportunity to express their experimental and theoretical creativity in problems of importance in pure and applied science. Specific areas of research pursued include Bose condensation by laser cooling, de Broglie atom wave optics of ultra cold atoms, annihilation in flight of MeV positrons as a probe of atomic scale magnetic structure, electronic sequencing of DNA in atomic scale solid state nanopores, X-ray optics in curved space, atomic scale properties of semiconductor surfaces in ultra high vacuum environments using tunneling microscopy, ion channeling and molecular beam epitaxy. \n\nJene Golovchenko has had a broad research career, working in academia, at Harvard and Aarhus University in Denmark, in industry, at Bell Labs, in national laboratories at Brookhaven and Livermore and at CERN in Geneva, Switzerland. He is also a member of the Rowland Institute for Science, an interdisciplinary nonprofit basic research institute in Cambridge. These affiliations have helped his students obtain broad perspectives on research and opportunities for furthering their careers when they graduate from Harvard."
"Greiner Lab","http://www.physics.harvard.edu/people/facpages/greiner.html","Markus Greiner\'s research is focused on experiments with ultracold atoms, in which strongly correlated many-body quantum systems can be experimentally realized in a well controlled way. This opens the door for studying fundamental questions of modern condensed matter and quantum information physics with atomic physics experiments. By loading ultracold atoms into an optical lattice potential, he and his colleagues in Munich were able to observe a quantum phase transition from a superfluid to a Mott insulator. They also created highly entangled states in optical lattices and produced molecules via photo association. \n\nTogether with his colleagues in Colorado, he was working with fermionic atoms and observed the first condensate of generalized Cooper pairs in the BCS-BEC crossover regime. With his new team at Harvard, Professor Greiner is creating very accessible quantum systems of bosonic and fermionic atoms in optical lattices and is developing a novel quantum gas microscope. These experiments should allow the team to realize novel strongly correlated quantum states and to study them with unprecedented control."
"Guimaraes da Costa Lab","http://www.physics.harvard.edu/people/facpages/guimaraes.html","Joao Guimaraes da Costa is an experimental physicist engaged in high energy elementary particle physics research at energy frontier colliders. His main research interest is the search for new physics phenomena beyond the experimentally well established Standard Model. He works at both the Collider Detector at Fermilab (CDF) experiment in Chicago and the ATLAS experiment in Geneva, Switzerland. \n\nProfessor Guimaraes interests at the CDF, an experiment that studies proton and anti-proton collisions at the Tevatron Collider, are studies of the top quark and searches forthe Higgs boson. The top quark, discovered at CDF in 1995, is an unique probe for possible new physics at high energies, while the discovery of the Higgs boson would shine light into the origins of mass and the electroweak symmetry breaking process. The high-energy frontier will soon shift to the Large Hadron Collider (LHC), a proton-proton collider at CERN. Professor Guimaraes is working at the ATLAS experiment where he is contributing to the muon spectrometer construction. The ATLAS experiment has an enormous potential for new discoveries ranging from new particles like the Higgs boson or dark matter candidates, to exotic new phenomena like large extra dimensions or small black holes. \n\nThe next few years promise to be an uniquely exciting time in the history of particle physics, and all starts in late 2007 when the ATLAS experiment will record the first collisions."
"Halperin Lab","http://www.physics.harvard.edu/people/facpages/halperin.html","Bertrand Halperin\'s research interests include many aspects of the theory of condensed matter systems and statistical physics. A major portion of Halperin\'s current research involves the theory of electron states and transport in small particles of a metal or semiconductor. Much of this work has been motivated by experiments carried out in various laboratories at Harvard. Halperin is Scientific Director of the Harvard Center for Imaging and Mesoscale Systems (CIMS, www.cims.harvard.edu), which has been set up by the Faculty of Arts and Sciences to encourage interdisciplinary research and education in this area. \n\nAnother major portion of Halperin\'s work concerns properties of two-dimensional electron systems at low temperatures in strong magnetic fields, or \'quantum Hall systems\'.  Experiments on these systems, since 1980, have revealed a succession of very surprising phenomena, which have required the introduction of a number of new theoretical methods for their explanation. Halperin has been involved in the development of several of these methods. A number of very puzzling experimental results still exist in this field, particularly in experiments involving bi-layer systems, which remain a challenge to theoretical understanding. \n\nOther current interests include superconductivity, transport in inhomogeneous systems, and nuclear magnetic resonance experiments in porous media. Previous research interests have included quantum antiferromagnets in one and two dimensions, low-temperature properties of glasses, melting and other phase transitions in two-dimensional systems, and the theory of dynamic phenomena near a phase transition."
"Hau Lab","http://www.physics.harvard.edu/people/facpages/hau.html","Lene Hau\'s latest research has centered on cold atoms and Bose-Einstein condensation. Her group uses laser cooling to efficiently precool atoms to temperatures in the microkelvin regime. Subsequently, the atoms are trapped in a 4 Dee magnet and evaporatively cooled to nanokelvin temperatures, which results in the creation of Bose-Einstein condensates typically containing millions of atoms. The condensates are formed in an ultra high vacuum system constructed for easy access to and manipulation of cold atom clouds with light probes and mechanical structures. \n\nRecently, the Hau group succeeded in reducing the light speed to 17 m/s (the speed of a racing bicycle) by optically inducing a quantum interference in a Bose-Einstein condensate. Ultra slow light creates a unique, new tool for probing the fundamental properties of Bose-Einstein condensates. Examples are: coupling of light and sound, an atom laser with controllable, localized output coupling, and studies of the dynamical formation of condensates. The system also exhibits extreme optical properties: Hau\'s group has demonstrated a nonlinear refractive index which is 14 orders of magnitude larger that the nonlinear index in an optical fiber and the largest ever measured by a factor of a million. This has opened up a new territory of nonlinear optics at extremely low light levels, with interesting prospects for areas of quantum optics such as optical squeezing, quantum nondemolition, and studies of nonlocality. Intriguing potential applications of the large nonlinearities include creation of optical switches that work at the single photon level, dynamically programmable optical delay lines, and serial to parallel conversion. \n\nA practical system could possibly be based on atom cooling with the use of diode lasers and micro-traps relating to another of Hau\'s interests: atomic wave guides for cold atoms. Hau and collaborators were the first to suggest a wave-guide for cold atoms based on a mechanical structure. The suggested \'Kapitza guide\' involves dynamical stabilization of atom motion around a metallic wire with time varying electric potentials. The resulting atom dynamics is intriguing and coupled with Bose-Einstein condensates, the wave-guide offers a unique possibility for studying chaos in a many body, interacting system. Furthermore, a condensate could adiabatically be transferred from the 4 Dee magnet to the wave-guide states, leading to output coupling and transport of coherent atomic matter waves. The Kapitza guide can thus be regarded as the matter wave analogue of optical fibers used as guiding structures for coherent light."
"Heller Lab","http://www.physics.harvard.edu/people/facpages/heller.html","Eric Heller\'s research group focuses on few body quantum mechanics, scattering theory and quantum chaos. Recurrent but not universal themes are semiclassical approximations, classical nonlinear dynamics and time-dependent quantum mechanics. Recent progress in semiclassical methods has allowed a wide range of new quantum problems to be understood in terms of classical mechanics, greatly aiding physical insight. At the other end of the spectrum, the extreme quantum limit (e.g. ultracold collisions) have come to the forefront and are also group interests. \n\nCurrent investigations include cold atom waveguides, scattering theory of quantum dots and electron transport in semiconductor heterostructures, surface state electron \'quantum corral\' scattering from defects and adsorbed atoms on metal surfaces, localization theory of eigenstates, semiclassical theory of tunneling and diffraction, semiclassical approaches to many body systems, ocean wave physics, and quantum correspondence to classical chaos (scars, spectra, wavefunctions, dynamics)."
"Hoffman Lab","http://www.physics.harvard.edu/people/facpages/hoffman.html","Jenny Hoffman is interested in how electrons behave in novel materials. Her research initially focused on the high temperature superconductors. She used a scanning tunneling microscope to image the emergence of a new electronic order in the quantized vortices of superconducting Bi2Sr2CaCu2O8+x. She introduced the technique of Fourier transform scanning tunneling spectroscopy to the study of the cuprate superconductors, which allowed the simultaneous measurement of real-space and momentum-space properties of the superconducting quasiparticles. She used a magnetic force microscope to directly measure the picoNewton pinning forces on vortices in superconducting YBa2Cu3O7-x. \n\nResearch in the Hoffman laboratory at Harvard revolves around scanning probe microscopies of exotic correlated electron materials. Hoffman\'s team has designed and constructed three low-temperature microscopes to measure nanoscale electronic and magnetic properties. Initial efforts include: scanning tunneling microscopy of unconventional superconductors and topological insulators, magnetic force microscopy of vortex systems, and conducting force microscopy of metal-insulator transitions."
"Holton Lab","http://www.physics.harvard.edu/people/facpages/holton.html","Gerald Holton obtained his Ph.D. at Harvard as a student of P. W. Bridgman. His chief interests are in the history and philosophy of science, in the physics of matter at high pressure, and in the study of career paths of young scientists."
"Huth Lab","http://www.physics.harvard.edu/people/facpages/huth.html","Paul Horowitz\'s research group is currently focused on several problems in experimental astrophysics - the search for intentional microwave transmissions from extraterrestrial intelligent civilizations (SETI), a search for highly redshifted neutral hydrogen condensations (with colleagues at MIT), and optical interferometry (with the IOTA collaboration). The latest incarnation of the group\'s evolving SETI effort consists of a 3-beam, 250- million-channel radiofrequency Fourier spectrum analyzer performing an all-sky transit survey at the university\'s 84-foot radiotelescope. At the Arecibo Observatory his group designed and installed several spectrometers, collaborating in a parasitic transit survey for 21-cm radiation from galactic protoclusters in the redshift regime of z=5-6 (at 250 MHz), and in pulsar searches and observations. Astronomical interferometry is a developing art form; at IOTA his group is building rapid path-modulation systems to enhance data rates by some two orders of magnitude. The group\'s development of custom instrumentation continues earlier researches in scanning microscopies (x-ray, proton), studies of the E. Coli rotary engine, and optical studies of pulsars. \n\nHorowitz\'s interests include contemporary electronic circuit design and diverse topics in technology and national security. An idea for landmine detection, which emerged during a summer study on humanitarian demining, is currently being developed into a fieldable acoustic system for mine detection."
"Jaffe Lab","http://www.physics.harvard.edu/people/facpages/jaffe.html","In the 1970\'s, Jaffe was instrumental in starting a series of summer schools for mathematical physics in Cargese, Corsica , which inspired many future leaders in the field. Jaffe was active in the 1970\'s in founding the International Association of Mathematical Physics and later served for 6 years as President of the Association. While Chairman of the Harvard Mathematics Department (1987-1990) he began a program that brought numerous mathematical visitors from Russia and Eastern Europe to the United States . He served as president of the American Mathematical Society (1997-1998), and later was Chair of the Council of Scientific Society Presidents and of the Mathematics Section of the AAAS.\n\nDuring the early 1980\'s Jaffe served on the David Committee to revitalize funding for mathematical research, writing \'Ordering the Universe: the Role of Mathematics.\' This article has been reprinted in several places and translated into several languages. In 1993, Jaffe wrote a widely-quoted article with Frank Quinn entitled \'Theoretical Mathematics\' evoking extended discussion about the concept of mathematical proof and the relations between mathematics and physics.\n\nIn 1998, Jaffe guided the conception of the Clay Mathematics Institute and of its programs. He was a Founding Member of its Board of Directors and a Founding Member of its Corporation; he served as its Founding President from 1999 to 2002. In this role Jaffe brought mathematics research into public focus, and also encouraged students to pursue mathematical careers. Jaffe has also served as a member of several other boards.\n\nJaffe edited numerous journals and book series, and for twenty years was Chief Editor of Springer\'s Communications in Mathematical Physics, a leading journal in his field. He has written over 150 scientific articles, he has co-authored two books, has two volumes of collected reprints, and serves as coeditor of several Summer School and Conference Proceedings publications.\n\nJaffe is a Member of the National Academy of Sciences and is a Fellow of the American Academy of Arts and Sciences."
"Kaxiras Lab","http://www.physics.harvard.edu/people/facpages/kaxiras.html","The behavior of a material - whether the propagation of a crack in a turbine blade or the speed of an electronic switch - is determined by the interaction between valence electrons and ions in a solid. Real solids cannot be described as ideal infinite crystals because they contain many defects (such as surfaces, interfaces, grain boundaries, stacking faults, dislocations, vacancies, interstitials, and so on) whose presence can dramatically affect the properties of a material. Since the 1980s, physicists have developed a theoretical framework for studying the nature and properties of solids, using a quantum mechanical description that does not rely on adjustable parameters. Advances in computational power have made it possible to use this approach for describing realistic solids, including their defects, with remarkable accuracy - even to predict properties of novel materials not yet synthesized in the laboratory.\n\nEfthimios Kaxiras and his coworkers use these theoretical methods to study the properties of solids (including, for example, materials assembled from exotic carbon fullerenes), surfaces, and interfaces. They also employ them to explain the microscopic reasons for ductile or brittle behavior. In recent work, they have applied them, in combination with other techniques, to semiconductor crystal growth and other nonequilibrium phenomena. First, they calculate a few key quantities, such as diffusion and exchange barriers, using the quantum mechanical approach. They then use these quantities in more elaborate, stochastic (Monte Carlo) simulations that make direct contact with experiment.\n\nKaxiras has used this approach to unravel the features of complex dynamical phenomena such as surfactant-mediated hetero-epitaxial growth of semiconductors. Their analysis correctly reproduces growth instabilities, including the transition from layer-by-layer to island growth, and more detailed microscopic features, such as the fractal nature of islands and their size distribution during growth."
"Kovac Lab","http://www.physics.harvard.edu/people/facpages/kovac.html",""
"Levine Lab","http://www.physics.harvard.edu/people/facpages/levine.html","The development, homeostasis and evolution of organisms are highly complex phenomena that span many scales of time and space. Cellular components (such as genes and proteins) strongly interact with each other to process information to execute developmental programs and robust response to their environment. One approach we take is to study quantitatively small subsets of components  and the interactions among them. We aim to characterize the elementary building blocks of cellular networks, understand their functions and  limitations, and derive design principles. In particular, our lab is interested in the combined action of different modes of regulation, such as global and specific, transcriptional and post-transcrptional, etc.\n\nHowever, many biological processes are not limited to a small subset of interactions, and are better described as collective phenomena.  We thus need to complement our studies with a more global, phenomenological or statistical, approach. To bridge the gap between small circuits and collective behavior, we will focus on the way by which cells assume different roles and different states in a multi-cellular community. These may be bacterial cells in a community structure or in an animal host, germ cells in the gonads of a worm (the roundworm C. elegans), or adult cells in a regenerating animal (the flatworm S. mediterranea).\n\nOur studies combine theoretical approaches (deriving from statistical mechanics, condensed matter physics and dynamical systems) with experimental methods of molecular biology, imaging, and large-scale approaches."
"Lukin Lab","http://www.physics.harvard.edu/people/facpages/lukin.html","Mikhail Lukin\'s research is in the areas of quantum optics and atomic physics. The emphasis is on studies of quantum systems consisting of interacting photons, atoms, molecules and electrons coupled to realistic environments. We are developing new techniques for controlling the quantum dynamics of such systems, and studying fundamental physical phenomena associated with them. These techniques are used to explore new physics, as well as to facilitate implementation of potential applications in emerging areas such as quantum information science and in more traditional fields such as nonlinear optics. In the course of this work we are also exploring the emerging interfaces between quantum optics and atomic physics on the one hand, and condensed matter and mesoscopic physics on the other."
"Mahadevan Lab","http://www.physics.harvard.edu/people/facpages/mahadevan.html","My work and that of my group centers around trying to understand the organization of matter in space and time, particularly in characterizing shape and flow at the everyday scale, and is thus closely tied in with experience and experiments. We have a small lab for tinkering around. Past work has explored problems at the intersection of mathematics and classical continuum/statistical physics, subjects with enormous explanatory power and veins that runs deep. While I maintain an interest in these subjects, more recently I have become fascinated by the possibility that it is possible to use quantitative approaches in biology, medicine and beyond."
"Manoharan Lab","http://www.physics.harvard.edu/people/facpages/manoharan.html","Some of the most difficult problems in condensed matter and biophysics today involve understanding how systems order themselves and why they sometimes fail to do so. Why do some liquids form glasses rather than crystals when cooled? How do proteins consistently fold into unique structures, given the myriad possible paths available to them? What are the forces between macromolecules, and how do those forces determine the structure of aggregates (and living things)? A related problem in materials science and nanotechnology involves preparing materials that organize themselves in three dimensions.\n\nIn my lab we use light scattering, optical microscopy, spectroscopy, synthesis and other experimental techniques to understand the physics of self-organization. For most of these experiments we use colloids, suspensions of particles typically about a micrometer in size. Because these particles are small enough to be buffeted about by Brownian motion, yet large enough that their motion is directly visible, they are extremely useful: they can be used as tracers to probe the internal dynamics of networks and fluids, as \'handles\' that can be attached to proteins and DNA so that these molecules can be manipulated with optical tweezers, and as generic model systems for understanding how random motion transforms disorder to order."
"Martin Lab","http://www.physics.harvard.edu/people/facpages/martin.html","Paul Martin has broad interests in theoretical physics. He has made lasting contributions in the fields of nuclear, atomic, and condensed matter physics. After twenty years of heavy involvement in university administration, he is resuming research on complex non- equilibrium phenomena. Professor Martin\'s earlier work on many-body systems, hydrodynamics, bose condensation, non-equilibrium dynamics, chaos, and turbulence is central to much current work on these topics. He plans to work on problems where recent experimental research has rekindled interest and highlighted unresolved problems. In particular, he plans to investigate the dynamics of the formation of bose condensates and related dynamical critical phenomena. He will also be working on ways to characterize rigorously and to calculate systematically \"nearly coherent\" classical electromagnetic phenomena.\n\nOver the past two decades, as past Dean of Engineering and Applied Sciences, Professor Martin has been exposed to a much wider range of research - in areas that include complex materials, hydrology and flow through porous media, dynamic meteorology and environmental modeling, algorithms and high-speed digital network congestion, devices and signals - as well as to a host of problems involving history, policy, and education in science and technology. In each of these areas, problems have arisen to which he fancied he could contribute. In collaborations with students and colleagues he may."
"Mazur Lab","http://www.physics.harvard.edu/people/facpages/mazur.html","Eric Mazur\'s research group uses ultra-short laser pulses to study ultrafast dynamics in physical systems and to create extreme non-equilibrium conditions in matter. For instance, ultrashort laser pulses provide a direct view of the ultrafast carrier and lattice dynamics in photo excited solids. A better understanding of electron behavior in solids is important for both microelectronics and micromachining applications. Mazur\'s group also uses these short laser pulses to coherently control the lattice dynamics in solids on the femtosecond time scale.\n\nThe high intensity of ultrashort laser pulses can also be used to micromachine waveguides and other photonic structures inside transparent materials. Such structures can be used to fabricate highly integrated photonic devices. Mazur\'s group currently studies the physical processes that take place during micromachining and is developing an array of active and passive photonic devices. By tightly focusing these laser pulses inside biological samples, the group recently developed a nanosurgery technique that allows the micro manipulation of subcellular organelles inside living cells and small organisms.\n\nMazur\'s group also discovered a modified form of silicon obtained by focusing femtosecond laser pulses on the surface of a silicon wafer in the presence of a sulfur containing gas. The optoelectronic properties of the resulting microstructured surface provide interesting physics and open the door to new applications."
"Morii Lab","http://www.physics.harvard.edu/people/facpages/morii.html","Masahiro Morii is an experimental physicist working on studies of elementary particles and their interactions. He is currently involved in the ATLAS experiment at the Large Hadron Collider at CERN. The experiment is anticipated to uncover the origin of the electroweak symmetry breaking, and has a great potential for discovering new physics beyond the Standard Model. \n\nProf. Morii has also been involved in the LUX Dark Matter Experiment, which operates in the Sanford Underground Laboratory at Homestake, SD. The experiment uses 300 kg of liquid xenon to detect the Dark Matter - an invisible form of matter which make up 4/5 of the mass of the Universe."
"Narayanamurti Lab","http://www.physics.harvard.edu/people/facpages/narayanamurti.html","Professor Narayanamurti\'s current research is directed mainly at the physics of electron and hole transport in novel semiconductor electronic materials and devices. The primary methods used are scanning tunneling microscopy (STM) and ballistic electron emission microscopy (BEEM). Unlike more traditional methods (such as IV), BEEM allows the study of local transport with nanometer resolution. Depending on the carrier mean free path, interfaces buried deep in the semiconductor can be probed. In addition, the energy distribution of the injected carriers can be independently varied simply by varying the tip voltage. Professor Narayanamurti\'s laboratory has four BEEM/STM devices, and the technique is applied to a diverse set of problems. Recent examples include the following:\n\nUsing the scanning probe capabilities Professor Narayanamurti and his coworkers recently succeeded in imaging single InAs and InP self assembled quantum dots (SAQDs) of typical size 300= buried spatially beneath an Au/GaAs interface. The BEEM images show enhanced current through quantum dots located by the STM topography. Further, BEEM current spectra (collector current vs. tip voltage) show structures at tip biases below the Schottky barrier threshold, when positioned above the dot. When the tip is positioned off the dot, no such structure is observed. The results provide the first evidence of resonant tunneling through a zero-dimensional (0D) state within SAQDs.\n\nBEEM is also being used for probing such fundamental properties as heterojunction band offsets, transport in new and technologically important wide bandgap semiconductors such as GaN and AlGaInP, and tunneling through \"minibands\" of semiconductor superlattices. Second derivative BEEM spectroscopy is used to directly monitor the heterostructure transmission coefficient.\n\nFinally, important new modifications of BEEM instruments are being developed. Metal coated fibers are being used to replace gold tips for simultaneous probing of the local luminescence due to electron injection into p-type material."
"Nelson Lab","http://www.physics.harvard.edu/people/facpages/nelson.html","David Nelson\'s research focuses on collective effects in the physics and chemistry of condensed matter. He has been interested, in particular, in the interplay between fluctuations, geometry and statistical mechanics. In collaboration with his Harvard colleague, Bertrand I. Halperin, he is responsible for a theory of dislocation-mediated melting in two dimensions. The prediction of Halperin and Nelson of a fourth \'hexatic\' phase of matter, interposed between the usual solid and liquid phases, has now been confirmed in experiments on thin films and bulk liquid crystals. Nelson\'s research includes a theory of the structure and statistical mechanics of metallic glasses and investigations of \'tethered surfaces\', which are two-dimensional generalizations of linear polymer chains. These fishnet-like structures exhibit a remarkable low temperature flat phase upon cooling. Nelson has also studied the flux line entanglement in the new, high temperature superconductors. At high magnetic fields, thermal fluctuations cause regular arrays of flux lines to melt into a tangled spaghetti state. The physics of this melted flux liquid has important implications for many of the proposed applications of these new materials. His current interests include vortex physics, the statistical mechanics of polymers, topological defects on frozen topographies and biophysics."
"Park Lab","http://www.physics.harvard.edu/people/facpages/park.html","Nanometer-sized materials represent a natural size limit of the miniaturization trend of current technology, and they exhibit physical and chemical properties significantly different from their bulk counterparts. The research interest of Hongkun Park lies in developing detailed physical and chemical understanding of chemically derived nanostructures through new experimental methods and applying this knowledge to possible technological applications. Current research efforts toward these general goals are centered on two areas: (1) to study electronic, magnetic, and optical properties of individual molecules, clusters, nanowires, carbon nanotubes, and their arrays using combined transport, scanning probe and optical measurements and to develop detailed understanding of their behaviors, and (2) to develop synthesis methods for transition-metal-oxide and chalcogenide nanostructures that exhibit novel electronic and magnetic properties and to study the role of phase transitions in determining their properties at the individual nanostructure level.\n\nAnother research interest of Hongkun Park is to investigate spatiotemporal dynamics of neural networks by developing neuroelectronic interfaces. Neural networks, collections of neurons interconnected by synaptic junctions, form the physical basis of the central and peripheral nervous systems in biological organisms. These networks are responsible not only for the reaction of the organism to external stimuli but also for more highly organized cognitive functions such as memory, learning, and logic. Hongkun Park is interested in deciphering the inner workings of neural networks by coupling model \"mesoscale\" neural networks composed of 102 ~ 103 hippocampal neurons with complementary-metal-oxide-semiconductor (CMOS)-based multielectrode and transistor arrays and by probing real-time dynamics of neural connections using both electrical and optical interrogation. The research efforts should enable the detailed mapping of the action potential propagation and synaptic adaptation within the network, and therefore help answer crucial questions pertaining to biological neural networks."
"Paul Lab","http://www.physics.harvard.edu/people/facpages/paul.html","William Paul\'s research has concentrated in recent years on two principal themes. First, the effect of high hydrostatic pressures up to about 50 kilobars, developed in diamond anvil cells, on the photoluminescence of various types of semiconductor quantum well. From these measurements, information regarding the component semiconductors and also properties produced by the well structure may be inferred.Second, the preparation (by plasma-enhanced chemical vapor deposition), characterization and property measurement of amorphous hydrogenated silicon, germanium and Si-Ge alloy films for application in solar cell and display devices. Both of these lines of research have involved many graduate students and postdoctoral fellows in-house, as well as collaborative efforts across the country and abroad.\n\nMost recently, his laboratory has virtually terminated much of this effort because of his impending retirement. He has, however, continued to work with two collaborators, on the luminescence from oxidized a-Ge:H, the photoluminescence of Si nanocrystals in SiO2 , and room temperature 1.54 micron luminescence of erbium in silicon."
"Pershan Lab","http://www.physics.harvard.edu/people/facpages/pershan.html","Peter Pershan\'s research primarily involves the use of x-rays to probe the structure and critical properties of matter. Although his laboratory at Harvard includes an in-house x-ray facility, most of the experiments eventually require the special properties of synchrotron generated x-rays. Synchrotron facilities that have been used in the past include the National Synchrotron Light Source at Brookhaven National Laboratory on Long Island, NY; the HASYLAB in Hamburg, Germany; the Stanford Synchrotron Radiation Laboratory at Stanford, CA; and the European Synchrotron Radiation Facility in Grenoble, France. Instrumentation currently under construction at the Advanced Photon Laboratory at Argonne National Laboratory, Argonne, IL will be used in the near future. The common theme for most of the experiments recently carried out is to characterize the structure and two-dimensional statistical properties of liquid surfaces. Examples of the phenomena studied include the theoretically predicted stratification, or atomic layering, at the surfaces of liquid metals; the power law singularity in two- dimensional thermal excitations on the surfaces of liquids; quantum mechanical predictions of an asymmetry in the electron density profile between superfluid 4He and its vapor; structure and the structure and thermal fluctuations of thin wetting liquid films adsorbed onto both liquid and solid surfaces."
"Prentiss Lab","http://www.physics.harvard.edu/people/facpages/prentiss.html","The research group headed by Mara Prentiss emphasizes the manipulation of matter by light. The experiments are based on the interaction between a laser field and the dipole moment induced in an atom by the field. Professor Prentiss is head of the Consortium for Light Force Dynamics, through which the group collaborates with NIST at Gaithersburg, Colorado State University, and the Harvard Chemistry Department.\n\nThe Prentiss group has pioneered the field of atom lithography, which uses light to manipulate a neutral atomic beam as it is deposited on a substrate.\n\nOther atom optics research has included theoretical and experimental work on focusing and beamsplitting techniques, including research with the Westervelt group using magnetic fields to control atomic motion. In addition, the Prentiss group has explored novel atom cooling and trapping techniques and has used light forces to self-assemble optical devices. Finally, a collaboration with the Whitesides group in the Harvard Chemistry Department has demonstrated polymer and silica waveguides fabricated using microtransfer molding. Investigations of applications of the waveguides to optical communication, sensing, and atom optics are in progress."
